Dataset Name,Dataset Owner,User,Submission Latitude,Submission Longitude,Date Created,Record,Hawai'iSea Grant King Tides Photo Database,Location (tap arrow to input exact location) - Latitude,Location (tap arrow to input exact location) - Longitude,Share your image!,Island(s),Location Description,Orientation (check your compass!),Date,Time,Tell us something about your photo!,Photographer's Name,By uploading an image you irrevocably consent that it may be used for educational; research; outreach and promotional purposes; in any medium; in perpetuity.,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,gonserm,21.28730239,-157.8323059,Mon Jul 04 2016 01:30:34 GMT+0000 (UTC),94,,21.28730239,-157.8323059,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/524A7CF3-1A55-4D9D-AE4E-F393CC7DE633,O'ahu,Ala Wai Blvd at Pau,SE,7/3/16,15:29,High tide. Water coming out of storm drain.,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,gonserm,21.28868734,-157.8330406,Mon Jul 04 2016 01:26:04 GMT+0000 (UTC),93,,21.28861584,-157.8330889,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/DC51FAE8-D6A3-4C18-9380-1B70FEB67331,O'ahu,Ala Wai Canal at American Legion,SE,7/3/16,15:24,High tide. Water on backside of wall without over topping wall,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,rbrennon,19.45786582,-154.8424564,Mon Jul 04 2016 01:21:00 GMT+0000 (UTC),92,,19.45786582,-154.8424564,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/A673B14E-1C34-40C3-B7F2-B4824CB3F4A6,Hawai'i,swimming hole at Pohoiki Bay,NW,7/3/16,15:19,High tide. ,Randi Wold-Brennon,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,rbrennon,19.45776239,-154.842176,Mon Jul 04 2016 01:18:54 GMT+0000 (UTC),91,,19.45907176,-154.8406184,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/23A322C6-A773-4C13-ABD1-662809B74155,Hawai'i,boat ramp at Pohoiki,W,7/3/16,15:16,High tide. ,Randi Wold- Brennon,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,rbrennon,19.45907176,-154.8406184,Mon Jul 04 2016 01:13:04 GMT+0000 (UTC),90,,19.460572,-154.839699,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/4E928C3D-02C5-4799-9460-3BA13A9FDF86; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/DC6DE422-6078-4BE9-8404-3D878253B862,Hawai'i,Shacks at Pohoiki,W,7/3/16,15:11,High tide. ,Randi Wold-Brennon,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,britneytm,21.2656218,-157.709649,Mon Jul 04 2016 01:07:05 GMT+0000 (UTC),89,,21.2656218,-157.709649,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6aZShdwwvTWJKqgbE; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/CttmG85aTzxc588LQ; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Liq8yc2tzJ2QKGRsw; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/TmtophJnKvxaZFstG; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/qZz4PAeLnooNFP82t,O'ahu,Koko Kai Mini Beach Park (China Walls),W,7/3/16,15:06,High Tide,Britney T-M,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,rbrennon,19.46060578,-154.8396766,Mon Jul 04 2016 01:06:28 GMT+0000 (UTC),88,,19.46060578,-154.8396766,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/86ADFAE4-426E-4220-881F-2415B0E95FB1,Hawai'i,Kopoho side of Pohoiki,S,7/3/16,15:04,High tide,Randi Wold-Brennon,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,rbrennon,19.46047703,-154.8398383,Mon Jul 04 2016 01:03:53 GMT+0000 (UTC),87,,19.46047703,-154.8398383,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/FD0A08F2-F4B4-4FAB-AEAD-D3800FA16AD1,Hawai'i,brackish pond at Pohoiki,N,7/3/16,15:02,High tide,Randi Wold-Brennon,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,polanui hiu,20.86481755,-156.673336,Mon Jul 04 2016 01:01:53 GMT+0000 (UTC),86,,20.8647015,-156.6734503,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/3D870B1B-E52A-4D73-BB7F-105D72D27BEE,Maui,shark pitt Lahaina facing north,SW,7/3/16,14:59,Tide still rising; high tide. No beach left,Ekolu,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,rbrennon,19.46034003,-154.8398343,Mon Jul 04 2016 01:01:15 GMT+0000 (UTC),85,,19.46030487,-154.8398017,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6D0F0C47-1D49-4E49-9EE9-6307D46FD0A5,Hawai'i,Closed road at Pohoiki,E,7/3/16,15:00,high tide,Randi Wold- Brennon,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,rbrennon,19.46028039,-154.839906,Mon Jul 04 2016 00:59:53 GMT+0000 (UTC),84,,19.45997282,-154.8401688,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/1899A2EC-FEBE-4114-8CAD-63122D5AA0EF,Hawai'i,Pohoiki road to Kapoho closure,E,7/3/16,14:57,Kids playing; high tide,Randi Wold-Brennon,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,britneytm,21.2659339,-157.7094236,Mon Jul 04 2016 00:56:17 GMT+0000 (UTC),83,,21.2659339,-157.7094236,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/7DnFXiGjGJQAonDDY; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/B4fnfDaX9aMPANCsk; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/c6B8dSh6giBQ3TCYY; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/tkpwAfi6xEzWvRuwJ,O'ahu,Koke`e Mini Beach Park,W,7/3/16,14:55,High tide,Britney T-M,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,britneytm,21.2820187,-157.7136372,Mon Jul 04 2016 00:36:48 GMT+0000 (UTC),82,,21.2820187,-157.7136372,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6b7JE8rGJz7HjLrNW; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/b3G2g2tD98PKEYGEy,O'ahu,Maunalua Bay Park,SW,7/3/16,14:36,High tide,Britney T-M,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,polanui hiu,20.86482225,-156.6733117,Mon Jul 04 2016 00:29:23 GMT+0000 (UTC),81,,20.86478935,-156.6733039,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/1DA80461-58DC-4FE1-AE49-A4483524D660,Maui,beach access shark pitt Lahaina. facing North,SW,7/3/16,14:27,rising tide; high tide,Ekolu,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,hdudock,21.2856572,-157.6990543,Mon Jul 04 2016 00:24:10 GMT+0000 (UTC),80,,21.2858074,-157.698868,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/DN8fkuhytM6hwtMfz,O'ahu,Hawaii kai marina,S,7/3/16,14:27,Jumping fishes; water is glassy and flat today; high tide. Water is less than a foot from the top of wall.,Hdudock,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,polanui hiu,20.86480389,-156.6733237,Sun Jul 03 2016 22:59:27 GMT+0000 (UTC),79,,20.86468868,-156.6734637,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/E1651D21-A948-46EB-B53E-258F1DE04267,Maui,Lahaina; facing north toward Shark Pitt surf spot beach access,SW,7/3/16,12:57,rising tide; high tide,ekolu,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,polanui hiu,20.864809,-156.6733777,Sun Jul 03 2016 01:22:37 GMT+0000 (UTC),78,,20.86473,-156.6734449,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/EE88BCC4-27EA-43C3-9AD7-69B80210E1C0,Maui,400 block of Front Street; Lahaina; Maui,SW,7/2/16,15:17,"High tide. Facing North toward beach access to surf spot Uhaileo aka Shark Pitt.""akiaki grass holds sand in place - everyone with beach frontage should install this bio-retention sea wall.""",Ekolu,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (HI Sea Grant),gonserm,rbrennon,19.45747413,-154.842063,Fri Jul 01 2016 18:25:44 GMT+0000 (UTC),77,,19.4575103,-154.8420493,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/5906571D-101C-42D6-8173-987CEB993F5E,Hawai'i,Pohoiki Bay; Puna,W,6/30/16,20:14,Low tide. Pohoiki Bay in the morning. Practicing for the King Tides Project,Randi Wold-Brennon,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,kelii,21.43576715,-157.8053719,Mon Jun 20 2016 00:12:19 GMT+0000 (UTC),76,,21.4358016,-157.8053767,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/18D8378C-1E94-4D01-858A-5DA63DA5B76C,O'ahu,Heeia Fishpond; makai portion of wall; Kahookele mÄkÄhÄ looking toward Kaneohe and Kailua,S,6/19/16,14:09,High tide. ,Kelii Kotubetey ,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:18:48 GMT+0000 (UTC),75,,21.29083333,-157.8569444,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/4LBTFPT7r9yryaNiJ,O'ahu,Kewalo,W,7/30/15,8:24,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:17:56 GMT+0000 (UTC),74,,21.29555556,-157.8530556,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/ZcQWwkFm2qYdsHprX,O'ahu,Kewalo,NW,7/30/15,8:20,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:16:28 GMT+0000 (UTC),73,,21.29166667,-157.8569444,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/ep58xjG6kBca5gX48,O'ahu,Kakaakomakai-point panic,W,7/30/15,8:37,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:14:51 GMT+0000 (UTC),72,,21.29277778,-157.8269444,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/ETomKs8ug47N4njGC,O'ahu,Ala Wai Canal ,N,7/30/15,9:08,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:13:13 GMT+0000 (UTC),71,,21.29138889,-157.8286111,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/QeWL9xcsD7aXu3ypH,O'ahu,Ala Wai Canal ,SE,7/30/15,9:03,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:11:52 GMT+0000 (UTC),70,,21.29138889,-157.8286111,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/bjSA5KxTAbxX53hDm,O'ahu,Ala Wai Canal ,W,7/30/15,9:02,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:10:38 GMT+0000 (UTC),69,,21.2925,-157.8272222,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/f9jemej4P32KfznbQ,O'ahu,Ala Wai Canal ,SE,7/30/15,9:01,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:09:28 GMT+0000 (UTC),68,,21.2925,-157.8272222,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/rikdtLyfNgg7kWWBA,O'ahu,Ala Wai Canal,SE,7/30/15,9:00,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:08:02 GMT+0000 (UTC),67,,21.29277778,-157.8277778,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/GDTQ4cnchn2FZCj2E,O'ahu,Ala Wai Canal ,S,7/30/16,8:56,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:06:30 GMT+0000 (UTC),66,,21.28777778,-157.8388889,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/N4jXmd5SDu9evAnBH,O'ahu,Ala Wai Canal ,NW,7/30/15,8:04,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:05:22 GMT+0000 (UTC),65,,21.28777778,-157.8388889,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/JPgZCByMcb4ns3SXC,O'ahu,Ala Wai Canal,NW,7/30/15,8:03,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:02:49 GMT+0000 (UTC),64,,21.29083333,-157.8480556,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/jqmD9t5h2uyaodmAR,O'ahu,Ala Moana,E,7/30/15,8:47,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 19:01:27 GMT+0000 (UTC),63,,21.2908,-157.8569,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/AeCtZ5Z8YCzfZMQZs,O'ahu,Kaka'ako Makai Point Panic,W,7/30/15,15:35,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 19:01:14 GMT+0000 (UTC),62,,21.29138889,-157.8486111,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/JvW4xKENpcWgE8FrH,O'ahu,Ala Moana Park,SW,7/30/15,8:44,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 19:00:55 GMT+0000 (UTC),61,,21.2955,-157.853,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/fKeuJytiaiCmhr4pe,O'ahu,Kaka'ako Makai Point Panic,NW,7/30/15,15:32,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:59:48 GMT+0000 (UTC),60,,21.2916,-157.8569,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/AdTmjwcJeRKN2k5gH,O'ahu,Kaka'ako Makai Point Panic,W,7/30/15,15:38,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 18:58:26 GMT+0000 (UTC),59,,21.28944444,-157.8497222,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/jkZYBDEDcJ6gngoCt,O'ahu,Ala Moana Park,W,7/30/15,8:39,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:57:19 GMT+0000 (UTC),58,,21.2927,-157.8269,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/2o2r4GXZ6ZZKkjwWR,O'ahu,Ala Wai Canal,N,7/30/15,16:20,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 18:57:15 GMT+0000 (UTC),57,,21.29111111,-157.8497222,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/DX9a52uyN25Mtqvku,O'ahu,Ala Moana Park,E,7/30/15,8:39,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:56:37 GMT+0000 (UTC),56,,21.2913,-157.8286,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/tFBzAYR5HFaa9ferA,O'ahu,Ala Wai Canal,SE,7/30/15,16:15,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:56:01 GMT+0000 (UTC),55,,21.2913,-157.8286,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/a2t8S9CxChEKNsKSP,O'ahu,Ala Wai Canal,W,7/30/15,16:14,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:55:20 GMT+0000 (UTC),54,,21.2925,-157.8272,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/NtpwgJQwX7WKcu9Do,O'ahu,Ala Wai Canal,SE,7/30/15,16:12,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 18:54:45 GMT+0000 (UTC),53,,21.29166667,-157.8502778,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/JkbAipuA2yu9XqRNs,O'ahu,Ala Moana Park,E,7/30/15,8:32,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:54:26 GMT+0000 (UTC),52,,21.2925,-157.8272,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/bPL7h4CxFbQ9F2hGH,O'ahu,Ala Wai Canal,SE,7/30/15,16:12,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:53:32 GMT+0000 (UTC),51,,21.2894,-157.8388,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/4CG8BkDYyY2Lq3oBP,O'ahu,Ala Wai Canal,W,7/30/15,16:08,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 18:52:31 GMT+0000 (UTC),50,,21.29166667,-157.8502778,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/vtQkErRp4FSyAMoEM,O'ahu,Ala Moana Park,S,7/30/15,8:32,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 18:50:44 GMT+0000 (UTC),49,,21.29055556,-157.8475,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/iakty94vZ6gRgWjAp,O'ahu,Ala Moana Park,NW,7/30/15,8:17,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 18:48:49 GMT+0000 (UTC),48,,21.28888889,-157.8436111,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Jm4zZGBRiLBDWnFon,O'ahu,Ala Moana Park,N,7/30/15,8:13,Low Tide ,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,imiranda,,,Thu Jun 16 2016 18:46:06 GMT+0000 (UTC),47,,21.28861111,-157.8408333,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/QjncCBXhK5EWS3wzo,O'ahu,Ala Moana,E,7/30/15,8:10,Low Tide,Matthew Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:44:32 GMT+0000 (UTC),46,,21.2927,-157.8277,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/QMpRxQ92FojnvDNoP,O'ahu,Ala Wai Canal,S,7/30/15,16:07,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:43:39 GMT+0000 (UTC),45,,21.2877,-157.8388,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Mbom6dJdqYsyE8rsB,O'ahu,Ala Wai Canal,NW,7/30/15,15:15,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:43:00 GMT+0000 (UTC),44,,21.2877,-157.8388,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/PHXJYGecsxHF6gCdP,O'ahu,Ala Wai Canal,NW,7/30/15,15:15,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:38:18 GMT+0000 (UTC),43,,21.2908,-157.848,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/29uSZoFe4F8sGo4vB,O'ahu,Ala Moana Park,E,7/30/15,15:56,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:37:28 GMT+0000 (UTC),42,,21.2913,-157.8486,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/kuSfChKSuEfTs9Z8T,O'ahu,Ala Moana Park,SW,7/30/15,15:53,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:36:41 GMT+0000 (UTC),41,,21.2894,-157.8497,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/CagdY9QSLRHE7BNAy,O'ahu,Ala Moana Park,W,7/30/15,15:49,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:35:50 GMT+0000 (UTC),40,,21.2911,-157.8497,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/rjhKncjk8eLoKSHZ2,O'ahu,Ala Moana Park,E,7/30/15,15:48,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:34:53 GMT+0000 (UTC),39,,21.2916,-157.8502,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/RMunF3uDAfGHvaKq4,O'ahu,Ala Moana Park,E,7/30/15,15:43,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:33:22 GMT+0000 (UTC),38,,21.2916,-157.8502,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/segenxhnemGfZZtoe,O'ahu,Ala Moana Park,S,7/30/15,15:43,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:23:16 GMT+0000 (UTC),37,,21.2905,-157.8475,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Hh3PZubY8ZtyF5ka8,O'ahu,Ala Moana Park,NW,7/30/15,15:28,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:21:56 GMT+0000 (UTC),36,,21.2888,-157.8436,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/wLStBo4xW268ZtQxr,O'ahu,Ala Moana Park,N,7/30/15,15:25,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,liz.nagy,,,Thu Jun 16 2016 18:19:58 GMT+0000 (UTC),35,,21.2886,-157.8408,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/eG5cwSoEi8Z43XMFs,O'ahu,Ala Moana Park,E,7/30/15,15:21,High tide,Matt Gonser,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,skey,,,Wed Jun 08 2016 02:02:12 GMT+0000 (UTC),34,,21.29222,-157.716287,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/qaDgPzfK7h8yCExBR,O'ahu,Marina on Kawaihae St. in Hawaii Kai,S,6/4/16,15:38,High tide. This is my backyard...usually the slab on the left is a dry sidewalk. I have never seen it breached by the high tide...usually there's at least a half foot of clearance between the sidewalk and the waterlevel at high tide,Shellie Habel,,
Hawai'i and Pacific Islands King Tides Citizen Science Initiative (Hawai'i Sea Grant),gonserm,skey,,,Wed Jun 08 2016 01:42:20 GMT+0000 (UTC),33,,21.283673,-157.717905,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Dyyzu79K3CQpLFx8i; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/LcxDRy3QW6aiaugBt; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/ReLn2r3mJvqSjQgXX; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/p8jKSf2RBjryfvFsd,O'ahu,Hawaii Kai Boat Ramp looking west ,W,6/4/16,14:35,High tide. Water just doesn't understand that it's supposed to stop at the seawall. It wouldn't take a much higher level of the sea to wash over onto Kalaneanaole Hwy,Shellie Habel,,
